BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	cell line	cell type	source_name	treatment	group
SAMN10984800	SRR8605940	2019-09-18T15:38:06Z	2019-02-21T16:57:08Z	5999714	455978264	0	76	152		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605940/SRR8605940.1	SRX5405638		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390435	simple	9606	Homo sapiens	GSM3617849							no					GEO	SRA851302		public	E7DFEFC9E29EF1A70B7969786F16EDBF	C074ECCD94AD982CA7AFBC7A64339E3F	10984800	HL60_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390435	GSM3617849	HL60	AML	AML	Untreated	HL60.Untreated
SAMN10984800	SRR8605941	2019-09-18T15:38:06Z	2019-02-21T16:57:06Z	6308263	479427988	0	76	164		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605941/SRR8605941.1	SRX5405638		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390435	simple	9606	Homo sapiens	GSM3617849							no					GEO	SRA851302		public	5A805CE241668F8818F3E85D9A5FC23B	9098DEEF3777D7029E016AA2295B88B1	10984800	HL60_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390435	GSM3617849	HL60	AML	AML	Untreated	HL60.Untreated
SAMN10984851	SRR8605942	2019-09-18T15:38:06Z	2019-02-21T16:56:58Z	5727909	435321084	0	76	145		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605942/SRR8605942.1	SRX5405639		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390436	simple	9606	Homo sapiens	GSM3617850							no					GEO	SRA851302		public	D233BEC492A227410A5BDA82240CDF38	97108256A593A4B7AF4663596A785337	10984851	HL60_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390436	GSM3617850	HL60	AML	AML	Etoposide (IC50)	HL60.Etoposide
SAMN10984851	SRR8605943	2019-09-18T15:38:06Z	2019-02-21T16:57:02Z	5975785	454159660	0	76	151		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605943/SRR8605943.1	SRX5405639		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390436	simple	9606	Homo sapiens	GSM3617850							no					GEO	SRA851302		public	3A911A3FD488F32B2A840B1F12CE5B8F	84FBBF59E87AA463AE7000A71EF89209	10984851	HL60_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390436	GSM3617850	HL60	AML	AML	Etoposide (IC50)	HL60.Etoposide
SAMN10984851	SRR8605944	2019-09-18T15:38:06Z	2019-02-21T16:57:07Z	6026976	458050176	0	76	152		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605944/SRR8605944.1	SRX5405639		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390436	simple	9606	Homo sapiens	GSM3617850							no					GEO	SRA851302		public	9CD928C1A44C448AFAF304CBDFA4D421	9F712F8D2D2422782DE1E29A5AB6CEE5	10984851	HL60_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390436	GSM3617850	HL60	AML	AML	Etoposide (IC50)	HL60.Etoposide
SAMN10984851	SRR8605945	2019-09-18T15:38:06Z	2019-02-21T16:56:53Z	6341068	481921168	0	76	163		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605945/SRR8605945.1	SRX5405639		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390436	simple	9606	Homo sapiens	GSM3617850							no					GEO	SRA851302		public	A89CD46AF09D12242841274CFD176464	D69D34772DA353CA8094F80844FC2CDF	10984851	HL60_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390436	GSM3617850	HL60	AML	AML	Etoposide (IC50)	HL60.Etoposide
SAMN10984850	SRR8605946	2019-09-18T15:38:06Z	2019-02-21T16:56:57Z	5800876	440866576	0	76	148		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605946/SRR8605946.1	SRX5405640		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390437	simple	9606	Homo sapiens	GSM3617851							no					GEO	SRA851302		public	BB0819D11E0A991CAFDED6A6CA89AE22	1F6528A5721F7CDCBD01BFD041D6656D	10984850	HL60_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390437	GSM3617851	HL60	AML	AML	Etoposide (IC50)	HL60.Etoposide
SAMN10984850	SRR8605947	2019-09-18T15:38:06Z	2019-02-21T16:56:58Z	6064813	460925788	0	76	155		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605947/SRR8605947.1	SRX5405640		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390437	simple	9606	Homo sapiens	GSM3617851							no					GEO	SRA851302		public	A55EFB5833130D11AF090AA7950250F6	01D9905D06FF6C7DB9D02C80CFCD649B	10984850	HL60_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390437	GSM3617851	HL60	AML	AML	Etoposide (IC50)	HL60.Etoposide
SAMN10984850	SRR8605948	2019-09-18T15:38:06Z	2019-02-21T16:57:04Z	6114013	464664988	0	76	154		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605948/SRR8605948.1	SRX5405640		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390437	simple	9606	Homo sapiens	GSM3617851							no					GEO	SRA851302		public	5CB8C1F6D29F2C35662440FE418CAA8B	BF438FDCFF2DDA79E95C9142C5D6BB33	10984850	HL60_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390437	GSM3617851	HL60	AML	AML	Etoposide (IC50)	HL60.Etoposide
SAMN10984850	SRR8605949	2019-09-18T15:38:06Z	2019-02-21T16:57:27Z	6435774	489118824	0	76	167		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605949/SRR8605949.1	SRX5405640		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390437	simple	9606	Homo sapiens	GSM3617851							no					GEO	SRA851302		public	1C1242370D1812222B766F030DD18EFA	358B56E818E74A56181C328F6E6623D0	10984850	HL60_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390437	GSM3617851	HL60	AML	AML	Etoposide (IC50)	HL60.Etoposide
SAMN10984849	SRR8605950	2019-09-18T15:38:06Z	2019-02-21T16:57:04Z	6304228	479121328	0	76	161		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605950/SRR8605950.1	SRX5405641		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390438	simple	9606	Homo sapiens	GSM3617852							no					GEO	SRA851302		public	B818BCBD58F70657F9DE341C75E529CD	27EFC49414EC9A46E16167C62CD9AF41	10984849	HL60_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390438	GSM3617852	HL60	AML	AML	Etoposide (IC50)	HL60.Etoposide
SAMN10984849	SRR8605951	2019-09-18T15:38:06Z	2019-02-21T16:57:10Z	6580108	500088208	0	76	168		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605951/SRR8605951.1	SRX5405641		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390438	simple	9606	Homo sapiens	GSM3617852							no					GEO	SRA851302		public	5D498558E632378CD7DDC6FC22EAFBFB	C1909A9DA164B85AD63CB3EDE97A175D	10984849	HL60_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390438	GSM3617852	HL60	AML	AML	Etoposide (IC50)	HL60.Etoposide
SAMN10984849	SRR8605952	2019-09-18T15:38:06Z	2019-02-21T16:57:12Z	6598114	501456664	0	76	167		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8605952/SRR8605952.1	SRX5405641		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390438	simple	9606	Homo sapiens	GSM3617852							no					GEO	SRA851302		public	006EEB86005D242F4535696762B0C689	CD89E9E987E6BF8963ADACFB8A00992C	10984849	HL60_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390438	GSM3617852	HL60	AML	AML	Etoposide (IC50)	HL60.Etoposide
SAMN10984849	SRR8605953	2019-09-18T15:38:06Z	2019-02-21T16:57:13Z	7000104	532007904	0	76	182		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8605953/SRR8605953.1	SRX5405641		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390438	simple	9606	Homo sapiens	GSM3617852							no					GEO	SRA851302		public	E5D4037AB14E299A7928B73ADF5DB579	B08C2E0FCA2E28671F1BAD1C159D6AB8	10984849	HL60_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390438	GSM3617852	HL60	AML	AML	Etoposide (IC50)	HL60.Etoposide
SAMN10984848	SRR8605954	2019-09-18T15:38:06Z	2019-02-21T16:57:12Z	6505284	494401584	0	76	166		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605954/SRR8605954.1	SRX5405642		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390439	simple	9606	Homo sapiens	GSM3617853							no					GEO	SRA851302		public	59FCF0E3B5E2F2CDBE41177F7998B5A6	4A5789F47D3180292382E71AE16852FD	10984848	KASUMI1_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390439	GSM3617853	KASUMI1	AML	AML	Untreated	KASUMI1.Untreated
SAMN10984848	SRR8605955	2019-09-18T15:38:06Z	2019-02-21T16:57:08Z	6764770	514122520	0	76	173		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605955/SRR8605955.1	SRX5405642		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390439	simple	9606	Homo sapiens	GSM3617853							no					GEO	SRA851302		public	52B4C6C3DCCE5AC25A7D292FA7C00E73	07A50345703F9F3D13883791A8118069	10984848	KASUMI1_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390439	GSM3617853	KASUMI1	AML	AML	Untreated	KASUMI1.Untreated
SAMN10984848	SRR8605956	2019-09-18T15:38:06Z	2019-02-21T16:57:15Z	6780283	515301508	0	76	172		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8605956/SRR8605956.1	SRX5405642		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390439	simple	9606	Homo sapiens	GSM3617853							no					GEO	SRA851302		public	2ADA78FED6630608E410B92E4B32FC5B	A29A33D130F2BC7900D448BD4D678477	10984848	KASUMI1_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390439	GSM3617853	KASUMI1	AML	AML	Untreated	KASUMI1.Untreated
SAMN10984848	SRR8605957	2019-09-18T15:38:06Z	2019-02-21T16:57:25Z	7209628	547931728	0	76	187		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8605957/SRR8605957.1	SRX5405642		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390439	simple	9606	Homo sapiens	GSM3617853							no					GEO	SRA851302		public	68AB7FE67B7FE6F4D47D377C576BD3DC	7391AE829A0C0ADCE4ECBD9CB38B5F9B	10984848	KASUMI1_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390439	GSM3617853	KASUMI1	AML	AML	Untreated	KASUMI1.Untreated
SAMN10984847	SRR8605958	2019-09-18T15:38:06Z	2019-02-21T16:57:15Z	6319126	480253576	0	76	162		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8605958/SRR8605958.1	SRX5405643		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390440	simple	9606	Homo sapiens	GSM3617854							no					GEO	SRA851302		public	DC91E0550F264C21C4B2B50EC3453C5F	A61455D7A9F99B3789A10072EE2D2A72	10984847	KASUMI1_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390440	GSM3617854	KASUMI1	AML	AML	Untreated	KASUMI1.Untreated
SAMN10984847	SRR8605959	2019-09-18T15:38:06Z	2019-02-21T16:57:44Z	6598884	501515184	0	76	168		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8605959/SRR8605959.1	SRX5405643		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390440	simple	9606	Homo sapiens	GSM3617854							no					GEO	SRA851302		public	1F0D2EAB460578E2AE29B17ABB7A048C	F2D092BE60A741DC9FF978DE822B05BB	10984847	KASUMI1_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390440	GSM3617854	KASUMI1	AML	AML	Untreated	KASUMI1.Untreated
SAMN10984847	SRR8605960	2019-09-18T15:38:06Z	2019-02-21T16:57:13Z	6643329	504893004	0	76	168		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8605960/SRR8605960.1	SRX5405643		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390440	simple	9606	Homo sapiens	GSM3617854							no					GEO	SRA851302		public	F93D2C98A9DE53C9B52932DE0522BA7E	10BF2DB9B38E9D2742D7653846F6CBC3	10984847	KASUMI1_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390440	GSM3617854	KASUMI1	AML	AML	Untreated	KASUMI1.Untreated
SAMN10984847	SRR8605961	2019-09-18T15:38:06Z	2019-02-21T16:57:16Z	7000730	532055480	0	76	181		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605961/SRR8605961.1	SRX5405643		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390440	simple	9606	Homo sapiens	GSM3617854							no					GEO	SRA851302		public	8F270F3F827D34BB9417C4482EE30667	B41B905D2AE6B74D50124ABA21BD336E	10984847	KASUMI1_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390440	GSM3617854	KASUMI1	AML	AML	Untreated	KASUMI1.Untreated
SAMN10984846	SRR8605962	2019-09-18T15:38:06Z	2019-02-21T16:57:05Z	6035614	458706664	0	76	156		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605962/SRR8605962.1	SRX5405644		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390441	simple	9606	Homo sapiens	GSM3617855							no					GEO	SRA851302		public	50591C42128A6CFB9047C19BDD72B600	E13693DF0A0A039E25D518D92DFF14FE	10984846	KASUMI1_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390441	GSM3617855	KASUMI1	AML	AML	Untreated	KASUMI1.Untreated
SAMN10984846	SRR8605963	2019-09-18T15:38:06Z	2019-02-21T16:57:12Z	6268999	476443924	0	76	161		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605963/SRR8605963.1	SRX5405644		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390441	simple	9606	Homo sapiens	GSM3617855							no					GEO	SRA851302		public	A4A40A3EE138ED557C7AB3B9D3DE64D2	F75E990746CBCEB0B01D84D05EABE5CC	10984846	KASUMI1_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390441	GSM3617855	KASUMI1	AML	AML	Untreated	KASUMI1.Untreated
SAMN10984846	SRR8605964	2019-09-18T15:38:06Z	2019-02-21T16:57:22Z	6303428	479060528	0	76	161		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605964/SRR8605964.1	SRX5405644		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390441	simple	9606	Homo sapiens	GSM3617855							no					GEO	SRA851302		public	438DA26B78F8C39A698D93C49D45123D	181358009514CCFD3481065BF2A728AC	10984846	KASUMI1_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390441	GSM3617855	KASUMI1	AML	AML	Untreated	KASUMI1.Untreated
SAMN10984846	SRR8605965	2019-09-18T15:38:06Z	2019-02-21T16:57:46Z	6645476	505056176	0	76	174		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8605965/SRR8605965.1	SRX5405644		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390441	simple	9606	Homo sapiens	GSM3617855							no					GEO	SRA851302		public	750265E151335077CC96C066AC9A52E1	EA9389079D8A69FFBF741876972FC133	10984846	KASUMI1_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390441	GSM3617855	KASUMI1	AML	AML	Untreated	KASUMI1.Untreated
SAMN10984845	SRR8605966	2019-09-18T15:38:06Z	2019-02-21T16:57:57Z	6767616	514338816	0	76	172		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8605966/SRR8605966.1	SRX5405645		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390442	simple	9606	Homo sapiens	GSM3617856							no					GEO	SRA851302		public	F965E5B747D34319D83DBCA79D364EF8	A9593637CE584502A7BABEE4B02BCABB	10984845	KASUMI1_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390442	GSM3617856	KASUMI1	AML	AML	Etoposide (IC50)	KASUMI1.Etoposide
SAMN10984845	SRR8605967	2019-09-18T15:38:06Z	2019-02-21T16:58:05Z	7055338	536205688	0	76	180		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605967/SRR8605967.1	SRX5405645		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390442	simple	9606	Homo sapiens	GSM3617856							no					GEO	SRA851302		public	09D691098EB89A70D21BED04D19358EF	C5BA76649D62E375B2A7A8DECC685870	10984845	KASUMI1_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390442	GSM3617856	KASUMI1	AML	AML	Etoposide (IC50)	KASUMI1.Etoposide
SAMN10984845	SRR8605968	2019-09-18T15:38:06Z	2019-02-21T16:58:20Z	7108833	540271308	0	76	180		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605968/SRR8605968.1	SRX5405645		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390442	simple	9606	Homo sapiens	GSM3617856							no					GEO	SRA851302		public	090319E511F5AC22BCA4F4F98E8AC6AC	43B49B78F40DE8B8B5B00814DCBAAA64	10984845	KASUMI1_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390442	GSM3617856	KASUMI1	AML	AML	Etoposide (IC50)	KASUMI1.Etoposide
SAMN10984845	SRR8605969	2019-09-18T15:38:06Z	2019-02-21T16:58:11Z	7483796	568768496	0	76	193		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8605969/SRR8605969.1	SRX5405645		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390442	simple	9606	Homo sapiens	GSM3617856							no					GEO	SRA851302		public	A6E37120FB169E06E0F760F895884287	5E1ED87DB28E9E320546FDB14E6B6DA6	10984845	KASUMI1_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390442	GSM3617856	KASUMI1	AML	AML	Etoposide (IC50)	KASUMI1.Etoposide
SAMN10984844	SRR8605970	2019-09-18T15:38:06Z	2019-02-21T16:58:07Z	6387703	485465428	0	76	164		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8605970/SRR8605970.1	SRX5405646		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390443	simple	9606	Homo sapiens	GSM3617857							no					GEO	SRA851302		public	1A9926419A7780E467E12DF95E0CEED0	6E2B65A2DDF84510F822C14D738C3755	10984844	KASUMI1_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390443	GSM3617857	KASUMI1	AML	AML	Etoposide (IC50)	KASUMI1.Etoposide
SAMN10984844	SRR8605971	2019-09-18T15:38:06Z	2019-02-21T16:58:02Z	6670356	506947056	0	76	171		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8605971/SRR8605971.1	SRX5405646		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390443	simple	9606	Homo sapiens	GSM3617857							no					GEO	SRA851302		public	446EAE5117DC2E1ADE8D15DE3DB02C3C	32790F72223A9FCD5E900B4DFA5F783D	10984844	KASUMI1_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390443	GSM3617857	KASUMI1	AML	AML	Etoposide (IC50)	KASUMI1.Etoposide
SAMN10984844	SRR8605972	2019-09-18T15:38:06Z	2019-02-21T16:58:31Z	6710516	509999216	0	76	170		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605972/SRR8605972.1	SRX5405646		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390443	simple	9606	Homo sapiens	GSM3617857							no					GEO	SRA851302		public	D9486FFBAF9B020C144C2A30334DB42E	6A4DABD3812B02BD6C0D64F2BFD6B58A	10984844	KASUMI1_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390443	GSM3617857	KASUMI1	AML	AML	Etoposide (IC50)	KASUMI1.Etoposide
SAMN10984844	SRR8605973	2019-09-18T15:38:06Z	2019-02-21T16:58:20Z	7083800	538368800	0	76	184		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8605973/SRR8605973.1	SRX5405646		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390443	simple	9606	Homo sapiens	GSM3617857							no					GEO	SRA851302		public	3C03CFB84BCCBAA9E0FFC5D3875C5842	ED7C42B35FC800DDEFB490AA017FC71C	10984844	KASUMI1_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390443	GSM3617857	KASUMI1	AML	AML	Etoposide (IC50)	KASUMI1.Etoposide
